sgRNA	Gene	Low_1	Low_2	Low_3	High_1	High_2	High_3
LRRC63_-_46786137.23-P1P2|LRRC63_-_46786127.23-P1P2	LRRC63	2057	2536	2877	2165	2622	2717
WTIP_+_34972681.23-P1P2|WTIP_-_34973042.23-P1P2	WTIP	13992	9563	15716	10091	12138	10655
TRAF3IP3_-_209929509.23-P1|TRAF3IP3_+_209929530.23-P1	TRAF3IP3	4036	2903	4540	3146	2946	3944
non-targeting_02602|non-targeting_02903	negative_control	5130	5163	6187	3818	4002	6067
SPATS1_+_44310433.23-P1P2|SPATS1_+_44310425.23-P1P2	SPATS1	6100	4692	7587	5144	3276	5887
DNAJC5_+_62526524.23-P1P2|DNAJC5_+_62526709.23-P1P2	DNAJC5	15256	13672	19918	15603	13177	17694
CHST6_-_75529308.23-P1P2|CHST6_-_75529340.23-P1P2	CHST6	6471	2639	5820	4196	6291	4546
USP11_-_47092435.23-P1P2|USP11_-_47092663.23-P1P2	USP11	6531	2970	7925	3267	7437	3625
KRT14_-_39743102.23-P1P2|KRT14_-_39743098.23-P1P2	KRT14	4265	4047	3761	2613	3772	3059
non-targeting_01666|non-targeting_00671	negative_control	6275	3624	4646	4000	4785	4220
PKP4_-_159313529.23-P1P2|PKP4_-_159313514.23-P1P2	PKP4	7487	8707	6307	10167	6182	10156
ABCA2_-_139922596.23-P1P2|ABCA2_+_139922669.23-P1P2	ABCA2	10491	6578	16467	5448	7821	7360
BOLA2_-_29466260.23-ENST00000330978.3|BOLA2_+_29466246.23-ENST00000330978.3	BOLA2	5391	5901	9400	5725	5157	7273
ANKHD1-EIF4EBP3_+_139781466.23-P1P2|ANKHD1-EIF4EBP3_-_139781454.23-P1P2	ANKHD1-EIF4EBP3	22894	11433	22444	7517	18546	9844
HOXA5_+_27183074.23-P1P2|HOXA5_-_27183055.23-P1P2	HOXA5	4899	4045	4031	1081	3438	3214
UCK1_-_134406644.23-P1P2|UCK1_+_134406386.23-P1P2	UCK1	21345	26991	23975	18206	19911	21670
MESP2_+_90319915.23-P1P2|MESP2_-_90320124.23-P1P2	MESP2	13120	11780	12214	13912	11181	14486
SMARCB1_-_24134004.23-P2|SMARCB1_+_24133953.23-P2	SMARCB1	2510	2846	4379	1922	2989	4610
PIH1D3_-_106449905.23-P1P2|PIH1D3_-_106449925.23-P1P2	PIH1D3	3222	2993	5056	4082	3966	4486
NAP1L5_+_89618918.23-P1P2|NAP1L5_-_89618935.23-P1P2	NAP1L5	7323	6171	9730	7737	6127	6465
DZIP1L_-_137834403.23-P1P2|DZIP1L_-_137834411.23-P1P2	DZIP1L	2055	2637	3497	2257	1884	2384
SCXA_+_145490600.23-ENST00000340695.2|SCXA_+_145490588.23-ENST00000340695.2	SCXA	3450	8457	5556	5606	4236	7839
ASF1A_-_119215324.23-P1P2|ASF1A_-_119215607.23-P1P2	ASF1A	4772	6218	6629	5750	3305	6236
SUFU_+_104263799.23-P1P2|SUFU_-_104263756.23-P1P2	SUFU	20578	7040	23713	7036	18268	6321
KLF7_+_208031206.23-P1P2|KLF7_+_208030196.23-P1P2	KLF7	13146	288	12562	595	10512	606
ASTE1_+_130745613.23-P1P2|ASTE1_-_130745586.23-P1P2	ASTE1	5725	4574	6626	4894	3185	5518
PDXP_-_38054814.23-P1P2|PDXP_-_38054806.23-P1P2	PDXP	10648	8021	9277	5990	7668	9072
FEV_+_219849581.23-P1P2|FEV_-_219849906.23-P1P2	FEV	5092	4063	6551	2333	3585	4646
FAAH2_-_57313331.23-P1P2|FAAH2_-_57313568.23-P1P2	FAAH2	3730	4227	4044	3726	1720	3382
PCSK2_+_17207675.23-P1P2|PCSK2_+_17207711.23-P1P2	PCSK2	7548	5087	6669	5491	7374	6414
NIPAL1_+_48018826.23-P1P2|NIPAL1_+_48018842.23-P1P2	NIPAL1	6796	4852	8805	4309	6205	5733
MRGPRX2_-_19082235.23-P1P2|MRGPRX2_-_19082217.23-P1P2	MRGPRX2	3822	3422	5008	4032	3676	4662
TACC2_-_123923171.23-ENST00000260733.3|TACC2_+_123923190.23-ENST00000260733.3	TACC2	16257	16179	20782	15277	12537	15665
MICALL1_-_38302353.23-P1P2|MICALL1_-_38302171.23-P1P2	MICALL1	4651	3413	4691	3394	3065	4038
RBMXL2_+_7110320.23-P1P2|RBMXL2_-_7110289.23-P1P2	RBMXL2	4608	3821	5081	4181	2656	4512
TROVE2_-_193028774.23-P1P2|TROVE2_-_193028785.23-P1P2	TROVE2	6905	5493	7726	5865	6146	4716
MROH5_+_142517282.23-P1P2|MROH5_+_142517268.23-P1P2	MROH5	8329	3604	6863	6329	5223	5068
LPCAT1_-_1524041.23-P1|LPCAT1_-_1524064.23-P1	LPCAT1	10233	9620	9537	6405	8325	88
SUSD1_-_114937587.23-P1P2|SUSD1_-_114937595.23-P1P2	SUSD1	6804	6539	9064	5349	5668	6826
CYP26B1_-_72374883.23-P2|CYP26B1_-_72374901.23-P2	CYP26B1	5373	4490	6684	5713	5294	5814
KCTD20_-_36411064.23-P1P2|KCTD20_-_36410804.23-P1P2	KCTD20	3569	3056	3561	1914	1840	3938
TOX_-_60031633.23-P1P2|TOX_-_60031422.23-P1P2	TOX	5205	6298	7382	7956	3693	7631
HRC_+_49658628.23-P1P2|HRC_+_49658660.23-P1P2	HRC	9072	9396	11412	8760	7069	11904
APCDD1_-_10454694.23-P1P2|APCDD1_+_10454664.23-P1P2	APCDD1	26580	22641	32239	20673	23303	28368
PRDX5_+_64085984.23-P1P2|PRDX5_-_64085742.23-P1P2	PRDX5	3129	3283	1742	2166	1500	2924
CTSL_-_90341061.23-P1|CTSL_+_90341065.23-P1	CTSL	3031	5262	3866	3093	3062	3745
ZNF224_+_44598529.23-P1P2|ZNF224_+_44598560.23-P1P2	ZNF224	4110	3389	6100	4256	2832	4360
TAS2R16_-_122635681.23-ENST00000249284.2|TAS2R16_+_122635709.23-ENST00000249284.2	TAS2R16	3594	4002	2673	3095	3003	3499
DNAJC22_-_49740727.23-P1P2|DNAJC22_+_49740763.23-P1P2	DNAJC22	3436	2978	3587	3377	4364	4338
FBXL19_-_30934967.23-P1P2|FBXL19_+_30934952.23-P1P2	FBXL19	55836	46564	58427	48249	46399	56617
C19orf40_+_33463208.23-P1P2|C19orf40_-_33463205.23-P1P2	C19orf40	3891	4676	5493	3001	4130	4993
C6orf141_-_49518436.23-P1P2|C6orf141_-_49518703.23-P1P2	C6orf141	4439	3773	8237	5583	5199	5940
KCNH7_+_163695224.23-P1P2|KCNH7_+_163695228.23-P1P2	KCNH7	2755	2759	1995	3125	2107	3220
RAB14_-_123964133.23-P1P2|RAB14_-_123963933.23-P1P2	RAB14	4001	1870	4781	2222	3857	1806
KRT16_-_39769020.23-P1P2|KRT16_-_39768986.23-P1P2	KRT16	7024	5717	8980	6056	7051	5807
ZC3HAV1L_+_138720756.23-P1P2|ZC3HAV1L_-_138720752.23-P1P2	ZC3HAV1L	5829	4775	8856	5182	5050	5867
CSPG4_-_76005144.23-P1P2|CSPG4_-_76005135.23-P1P2	CSPG4	7309	5514	10719	9430	6333	5846
TACR1_+_75426600.23-P1P2|TACR1_+_75426603.23-P1P2	TACR1	3607	1436	3463	3128	2555	4146
CARD10_+_37915338.23-P1P2|CARD10_+_37915348.23-P1P2	CARD10	5308	3915	6263	4260	5285	5371
KIF13A_-_17987856.23-P1P2|KIF13A_+_17987802.23-P1P2	KIF13A	13157	9028	15900	7103	13892	9626
SLC44A2_-_10736253.23-P2|SLC44A2_+_10736235.23-P2	SLC44A2	942	633	1040	618	547	951
KLF11_-_10183897.23-P1P2|KLF11_+_10183771.23-P1P2	KLF11	14751	15370	18080	11258	11987	17226
ZNF383_-_37709123.23-P1P2|ZNF383_+_37709143.23-P1P2	ZNF383	5512	2840	3251	2708	3529	5755
ZNFX1_-_47894741.23-P1P2|ZNFX1_+_47894572.23-P1P2	ZNFX1	8525	6997	10924	5432	7542	6153
DMWD_+_46296033.23-P1P2|DMWD_-_46296030.23-P1P2	DMWD	7853	4520	8416	4319	6470	4165
GPR124_-_37654417.23-P1P2|GPR124_+_37654450.23-P1P2	GPR124	6300	5142	7662	3368	6180	4655
TYW5_+_200820475.23-P1P2|TYW5_+_200820215.23-P1P2	TYW5	3301	3295	3958	2487	3199	3785
RASA2_-_141205892.23-P1P2|RASA2_-_141206243.23-P1P2	RASA2	26362	25406	30137	22354	22136	28187
ZNF474_-_121465285.23-P1P2|ZNF474_+_121465242.23-P1P2	ZNF474	5053	4067	4769	4400	4012	3773
PIGZ_-_196695660.23-P1P2|PIGZ_+_196695664.23-P1P2	PIGZ	37880	14658	49335	16863	33441	22067
PF4_-_74847724.23-P1P2|PF4_-_74847656.23-P1P2	PF4	7655	5093	9900	6057	4922	6727
MAP3K9_+_71276168.23-P1P2|MAP3K9_+_71276221.23-P1P2	MAP3K9	18005	15780	23522	16848	15621	5884
SHOX_-_591476.23-P1P2|SHOX_+_591916.23-P1P2	SHOX	5681	7951	7120	5847	6303	5284
AIDA_-_222885963.23-P1P2|AIDA_-_222885496.23-P1P2	AIDA	7473	6778	8029	4600	7450	6097
KCTD7_+_66205722.23-P1P2|KCTD7_+_66206124.23-P1P2	KCTD7	14034	10809	13658	10040	10073	11264
IRX6_+_55358175.23-P1P2|IRX6_+_55358165.23-P1P2	IRX6	5585	5149	6218	4643	3176	78
C9_-_39364617.23-ENST00000263408.4|C9_-_39364598.23-ENST00000263408.4	C9	4249	4670	5447	5274	3456	5822
"PROX2_-_75330501.23-ENST00000445876.1,ENST00000556489.2|PROX2_-_75330490.23-ENST00000445876.1,ENST00000556489.2"	PROX2	3118	3995	6175	2696	3360	4320
FBXW8_-_117348822.23-P1P2|FBXW8_-_117348805.23-P1P2	FBXW8	7857	9399	7312	5609	7704	7686
LOC729574_+_16999488.23-NM_001282321|LOC729574_-_16999806.23-NM_001282321	LOC729574	4201	4163	3292	2646	1942	3371
ZNF275_-_152599649.23-P1P2|ZNF275_+_152599655.23-P1P2	ZNF275	2930	2699	4821	1815	1458	1915
ZSCAN22_+_58838447.23-P1P2|ZSCAN22_-_58838453.23-P1P2	ZSCAN22	3225	2987	6510	3122	4653	4323
FGL2_+_76829086.23-P1P2|FGL2_-_76828923.23-P1P2	FGL2	3822	4045	5285	3846	3719	4950
GGA3_+_73257649.23-P1P2|GGA3_+_73257664.23-P1P2	GGA3	7277	5768	7168	5418	4468	7264
TIAF1_+_27401262.23-P1P2|TIAF1_-_27401028.23-P1P2	TIAF1	7089	6225	8052	5890	6513	7807
non-targeting_03467|non-targeting_01317	negative_control	7025	2670	5938	3450	4613	4737
PLEKHG1_+_150921041.23-P1|PLEKHG1_+_150921103.23-P1	PLEKHG1	16200	16895	20383	16916	15034	18401
C11orf45_+_128774538.23-P1|C11orf45_+_128774568.23-P1	C11orf45	5423	5183	2694	3507	3040	4461
REST_+_57775509.23-P2|REST_-_57775165.23-P2	REST	9114	18861	11313	17911	8873	19502
SLC44A2_+_10713231.23-P1|SLC44A2_+_10713247.23-P1	SLC44A2	5359	4720	6068	4047	4655	6137
non-targeting_03630|non-targeting_02353	negative_control	6339	8166	7854	4763	5802	6878
TAS2R40_-_142919180.23-ENST00000408947.3|TAS2R40_+_142919329.23-ENST00000408947.3	TAS2R40	3270	1541	2428	1471	3330	2635
ZNF326_+_90460707.23-P1P2|ZNF326_+_90460690.23-P1P2	ZNF326	6642	6745	7066	5142	6024	6875
IHH_-_219925597.23-P1P2|IHH_-_219925624.23-P1P2	IHH	10746	6390	11563	7835	8181	9404
CHST11_-_104850808.23-P1P2|CHST11_+_104850801.23-P1P2	CHST11	5259	6141	5217	5870	5104	6738
GTPBP10_+_89976024.23-P1P2|GTPBP10_+_89976053.23-P1P2	GTPBP10	7106	3097	6470	3039	5113	3576
CNKSR2_-_21392604.23-P1P2|CNKSR2_-_21392706.23-P1P2	CNKSR2	6014	7897	5149	6910	4879	6993
IL27RA_-_14142622.23-P1P2|IL27RA_+_14142589.23-P1P2	IL27RA	2207	2873	3883	2414	1975	2916
PRSS33_+_2837906.23-ENST00000570702.1|PRSS33_+_2837853.23-ENST00000570702.1	PRSS33	6428	5007	7116	4244	4625	5653
LARP4B_-_931663.23-ENST00000316157.3|LARP4B_-_931673.23-ENST00000316157.3	LARP4B	3657	2447	4092	2639	3122	2887
FLT1_+_29069049.23-P1P2|FLT1_+_29069247.23-P1P2	FLT1	10647	8986	10255	7924	9963	8235
RNFT2_-_117176129.23-P1P2|RNFT2_-_117176124.23-P1P2	RNFT2	5222	3093	5205	3023	3566	675
AKAP2_+_112811051.23-P1P2|AKAP2_+_112811196.23-P1P2	AKAP2	7905	6850	6510	6953	5578	8525
DVL1_-_1284569.23-P1P2|DVL1_+_1284555.23-P1P2	DVL1	38398	36155	40938	29648	34860	38040
DMRT3_+_976736.23-P1P2|DMRT3_+_976719.23-P1P2	DMRT3	3148	1964	4596	2179	3551	2459
SAMD9L_+_92777581.23-P1P2|SAMD9L_-_92777717.23-P1P2	SAMD9L	4171	4462	6304	4379	5699	5071
MARCKS_+_114178796.23-P1P2|MARCKS_+_114178793.23-P1P2	MARCKS	2147	6762	2438	8172	1472	8693
DSE_+_116575361.23-P2|DSE_-_116575415.23-P2	DSE	4926	2957	5611	4280	2946	4590
SV2C_-_75379288.23-P1P2|SV2C_-_75379271.23-P1P2	SV2C	3650	4676	4916	4238	3116	5597
KLHL23_-_170590408.23-P2|KLHL23_+_170590378.23-P2	KLHL23	9964	11222	9679	8731	8303	11968
non-targeting_01804|non-targeting_01360	negative_control	4342	4508	5011	3907	2369	4279
INADL_-_62208168.23-P1P2|INADL_-_62208104.23-P1P2	INADL	4480	4226	3604	3613	4824	3554
PEX5_-_7342331.23-P1P2|PEX5_-_7342527.23-P1P2	PEX5	6740	5650	10132	7012	4925	7920
VOPP1_+_55639927.23-P1P2|VOPP1_+_55640180.23-P1P2	VOPP1	16175	23295	22861	20005	17992	23778
BTK_-_100641113.23-P1P2|BTK_-_100641135.23-P1P2	BTK	2957	4206	5065	3423	3732	6074
non-targeting_02278|non-targeting_02815	negative_control	2515	2045	2982	2512	1773	3275
FDCSP_-_71092178.23-P1P2|FDCSP_+_71091849.23-P1P2	FDCSP	3421	4089	4443	4517	3507	3871
VRK2_+_58273999.23-P1P2|VRK2_-_58273963.23-P1P2	VRK2	5860	7502	7494	6819	5402	8897
USB1_+_58035399.23-P1P2|USB1_-_58035409.23-P1P2	USB1	5781	3824	4747	4539	3316	3906
KIAA0355_-_34745727.23-P1P2|KIAA0355_+_34745688.23-P1P2	KIAA0355	17473	13659	26280	14265	14405	16274
FAM115C_+_143318049.23-P1P2|FAM115C_+_143318054.23-P1P2	FAM115C	12948	10665	13031	7496	10208	201
CCDC11_+_47792870.23-P1P2|CCDC11_-_47792838.23-P1P2	CCDC11	7919	5814	9030	3841	7095	8165
LLGL1_-_18128956.23-P1P2|LLGL1_-_18129172.23-P1P2	LLGL1	24916	9587	25782	8696	17972	12533
non-targeting_01948|non-targeting_02744	negative_control	4376	4524	7135	2952	5666	6831
non-targeting_00412|non-targeting_02913	negative_control	5788	5298	5545	3847	4743	4376
PRTN3_+_841033.23-P1|PRTN3_+_841028.23-P1	PRTN3	6585	5912	8442	8282	4698	7569
CACNB3_+_49209404.23-P2|CACNB3_-_49209408.23-P2	CACNB3	9445	5578	11547	5546	9950	6837
EFCAB12_-_129147411.23-P1P2|EFCAB12_-_129147403.23-P1P2	EFCAB12	4527	3970	6621	4465	6115	5007
YPEL5_-_30369859.23-P1P2|YPEL5_-_30369815.23-P1P2	YPEL5	2503	3111	2565	2074	2625	2428
PRH1_-_11036601.23-P1P2|PRH1_-_11036604.23-P1P2	PRH1	4470	3346	3979	4156	3549	3674
LRRC18_+_50143004.23-P1P2|LRRC18_+_50143220.23-P1P2	LRRC18	4143	3164	4660	4104	4458	3993
TFDP1_+_114239040.23-P1P2|TFDP1_-_114239078.23-P1P2	TFDP1	26141	18402	28048	14521	21230	24702
TMEM180_+_104221174.23-P1P2|TMEM180_-_104221207.23-P1P2	TMEM180	1237	2450	2279	841	1329	2497
C9orf9_+_135753757.23-P1P2|C9orf9_-_135753768.23-P1P2	C9orf9	3228	2654	5172	2807	3922	3593
SCUBE1_+_43739356.23-P1P2|SCUBE1_-_43739326.23-P1P2	SCUBE1	19421	18329	24222	12824	15995	18031
EHHADH_+_184971806.23-P1P2|EHHADH_+_184971792.23-P1P2	EHHADH	4682	3138	4120	2946	3048	3340
"SYNE1_+_152958512.23-ENST00000265368.4,ENST00000367255.5,ENST00000448038.1|SYNE1_+_152958466.23-ENST00000265368.4,ENST00000367255.5,ENST00000448038.1"	SYNE1	5683	5948	6362	4041	5115	5371
EPOR_+_11491868.23-P1|EPOR_+_11491872.23-P1	EPOR	2559	1854	2498	1989	1600	2962
IFNA14_+_21239930.23-ENST00000380222.2|IFNA14_-_21239958.23-ENST00000380222.2	IFNA14	2567	703	2365	1259	855	1445
SLCO4A1_-_61273848.23-P1P2|SLCO4A1_-_61274070.23-P1P2	SLCO4A1	17708	17776	18952	16851	16820	16125
MESDC1_-_81293304.23-P1P2|MESDC1_-_81293340.23-P1P2	MESDC1	9565	13955	11102	11281	8891	7538
NCKIPSD_+_48723318.23-P1P2|NCKIPSD_-_48723303.23-P1P2	NCKIPSD	2505	1393	3289	2488	2296	2180
C3orf35_-_37441144.23-ENST00000426078.1|C3orf35_-_37441276.23-ENST00000426078.1	C3orf35	5146	5291	6942	2254	4142	6109
TMX3_-_66382323.23-P1P2|TMX3_-_66382060.23-P1P2	TMX3	7461	6727	7338	5245	6779	6173
EGFLAM_+_38258379.23-ENST00000322350.5|EGFLAM_+_38258707.23-ENST00000322350.5	EGFLAM	3497	3007	2958	2400	4094	3200
MYO5A_-_52821073.23-P1P2|MYO5A_-_52821079.23-P1P2	MYO5A	60367	45964	66195	46975	45390	53568
HOXA3_+_27153422.23-P2|HOXA3_+_27153200.23-P2	HOXA3	6479	9283	8866	6622	5000	7560
RC3H1_+_173991475.23-P1P2|RC3H1_+_173991478.23-P1P2	RC3H1	2529	2351	3782	1519	2070	1934
TIAM1_-_32931357.23-ENST00000286827.3|TIAM1_+_32931297.23-ENST00000286827.3	TIAM1	20809	17124	26291	14389	17645	15575
LOC100130705_+_128506610.23-P1P2|LOC100130705_-_128506457.23-P1P2	LOC100130705	7723	5829	11580	5111	7153	7555
FTCD_+_47562608.23-P2|FTCD_+_47562611.23-P2	FTCD	2826	2596	3406	2683	3226	3387
SH3D19_-_152149049.23-P1|SH3D19_-_152149028.23-P1	SH3D19	5988	4849	7342	4708	4223	5178
SPIN2B_+_57147934.23-P1P2|SPIN2B_+_57147877.23-P1P2	SPIN2B	4231	3376	5041	4604	4533	4068
ARL6_-_97483565.23-P1P2|ARL6_+_97483472.23-P1P2	ARL6	5978	3973	6373	3720	4298	4315
HRH2_-_175085145.23-P1P2|HRH2_-_175085125.23-P1P2	HRH2	5641	7470	9012	5166	5055	5492
CSNK1G2_-_1941181.23-P1P2|CSNK1G2_-_1941178.23-P1P2	CSNK1G2	12679	13023	15763	12445	13379	15620
PLEKHB1_-_73358744.23-P1P2|PLEKHB1_-_73358753.23-P1P2	PLEKHB1	3378	4995	5897	3349	4649	4302
CLCN4_+_10125061.23-P2|CLCN4_-_10125260.23-P2	CLCN4	4822	4829	7248	4899	4387	3631
GEMIN6_-_39005409.23-P1P2|GEMIN6_+_39005603.23-P1P2	GEMIN6	3745	2490	3817	2116	1230	3106
AGR2_+_16844571.23-P1P2|AGR2_+_16844579.23-P1P2	AGR2	5054	4292	6628	3660	3599	3938
non-targeting_02797|non-targeting_02967	negative_control	3115	3337	3454	2219	3223	3722
LIMK1_+_73498172.23-P1|LIMK1_-_73498366.23-P1	LIMK1	4286	4557	4277	2778	4246	3939
DPT_-_168698381.23-P1P2|DPT_+_168698135.23-P1P2	DPT	5207	4180	5590	3859	3766	5135
ZMIZ1_+_80828966.23-P1P2|ZMIZ1_-_80828978.23-P1P2	ZMIZ1	6979	9327	7380	9979	5736	12930
ARL8B_+_5164015.23-P1P2|ARL8B_+_5164028.23-P1P2	ARL8B	15369	10608	19915	9261	15609	11527
TVP23B_-_18684593.23-P1P2|TVP23B_-_18684641.23-P1P2	TVP23B	2228	3664	4546	3536	2654	2651
C10orf95_-_104211185.23-P1P2|C10orf95_+_104211193.23-P1P2	C10orf95	8728	5956	9902	5755	8341	6003
WIBG_+_56321640.23-P1P2|WIBG_+_56321656.23-P1P2	WIBG	4251	2454	5242	3133	3791	3590
LIX1L_-_145477097.23-P1P2|LIX1L_-_145477093.23-P1P2	LIX1L	4269	5191	6346	4537	3036	4958
RHOBTB1_-_62703884.23-P1P2|RHOBTB1_-_62703957.23-P1P2	RHOBTB1	3847	3232	6149	4264	5280	3487
NLGN4X_+_6145057.23-P2|NLGN4X_+_6145073.23-P2	NLGN4X	15714	19220	17514	13583	16440	18804
CABIN1_-_24408062.23-P1P2|CABIN1_+_24408004.23-P1P2	CABIN1	6186	7207	5974	6825	5587	6801
DLEC1_-_38080742.23-P1P2|DLEC1_+_38080791.23-P1P2	DLEC1	5930	4915	6111	3202	4308	4548
PTPRM_-_7567324.23-P1P2|PTPRM_+_7567308.23-P1P2	PTPRM	8750	7906	10726	8814	7869	9352
KDM2B_-_122018913.23-ENST00000377071.4|KDM2B_+_122018617.23-ENST00000377071.4	KDM2B	2531	1665	1865	2899	2820	2140
NR4A3_+_102584347.23-P1P2|NR4A3_+_102584354.23-P1P2	NR4A3	8753	9186	11017	8406	8789	10118
PAX3_-_223163657.23-P1P2|PAX3_+_223163694.23-P1P2	PAX3	7559	5542	5745	6126	3709	6321
FAM49B_-_130952029.23-P1|FAM49B_+_130951984.23-P1	FAM49B	5733	3483	6442	2331	5213	4676
PSD3_-_18871221.23-P1P2|PSD3_-_18871173.23-P1P2	PSD3	7547	7145	8672	6794	7911	7477
RBPMS2_+_65067757.23-P1P2|RBPMS2_+_65067760.23-P1P2	RBPMS2	5401	4262	6038	5853	4693	6801
AMPD2_-_110162501.23-P1|AMPD2_+_110162524.23-P1	AMPD2	8547	6558	8291	4443	6004	6727
NAAA_+_76862140.23-P1P2|NAAA_+_76862119.23-P1P2	NAAA	5412	3283	7750	2596	4850	2471
ABCA13_+_48211097.23-P1P2|ABCA13_-_48211093.23-P1P2	ABCA13	4309	4145	6740	5086	4805	3466
SNTB1_+_121824216.23-P1P2|SNTB1_-_121824198.23-P1P2	SNTB1	4756	4679	5204	4595	2382	4228
SMCHD1_-_2655739.23-P1P2|SMCHD1_-_2655778.23-P1P2	SMCHD1	3778	6996	4288	6648	2912	7426
NUDT1_-_2281882.23-P1P2|NUDT1_-_2281885.23-P1P2	NUDT1	6827	7453	7277	5088	5566	5185
WDR91_+_134896247.23-P1P2|WDR91_-_134896218.23-P1P2	WDR91	8248	6252	9357	4979	6822	5181
C2orf88_+_191045983.23-P1P2|C2orf88_+_191045586.23-P1P2	C2orf88	7231	4021	7563	5386	4592	4833
PPFIA4_-_202995685.23-P1P2|PPFIA4_-_202995702.23-P1P2	PPFIA4	5030	4490	5651	3366	3280	5674
non-targeting_02611|non-targeting_00353	negative_control	5981	4153	6052	4719	5101	6473
FAM186B_-_49999355.23-P1P2|FAM186B_-_49999366.23-P1P2	FAM186B	7087	5539	8706	4809	6421	6381
LAMC2_-_183155432.23-P1P2|LAMC2_+_183155423.23-P1P2	LAMC2	6826	5299	7913	3922	4043	5758
SPEG_-_220306787.23-P1|SPEG_+_220306801.23-P1	SPEG	6622	3793	6526	4345	4746	6026
MESDC2_+_81282125.23-P1P2|MESDC2_-_81282085.23-P1P2	MESDC2	4187	4049	5579	3869	4962	4453
CHRDL2_-_74442417.23-P1P2|CHRDL2_-_74442472.23-P1P2	CHRDL2	12222	14072	9104	11001	11612	13738
HGD_+_120400967.23-P1P2|HGD_-_120400829.23-P1P2	HGD	2687	2864	4231	2954	2396	2244
SAMD10_-_62610822.23-P1P2|SAMD10_+_62610660.23-P1P2	SAMD10	4516	3895	4816	3803	4909	5108
HLA-DMA_+_32936260.23-P2|HLA-DMA_-_32936271.23-P2	HLA-DMA	6669	5787	7175	5760	5019	5852
CCDC71_+_49203738.23-P1P2|CCDC71_+_49203735.23-P1P2	CCDC71	3342	4266	2524	3980	2708	4701
ANKMY1_+_241497155.23-P1P2|ANKMY1_+_241497400.23-P1P2	ANKMY1	7677	2409	7313	3856	5334	2108
NKX6-2_-_134599440.23-P1P2|NKX6-2_+_134599385.23-P1P2	NKX6-2	11978	8754	10956	9583	9170	12459
PDIA5_-_122785997.23-P1P2|PDIA5_-_122785984.23-P1P2	PDIA5	7999	8195	9755	7914	7139	8699
GSTP1_+_67351297.23-P1P2|GSTP1_+_67351309.23-P1P2	GSTP1	4370	4935	6228	2660	3384	4662
HTATSF1_-_135579420.23-P1P2|HTATSF1_-_135579440.23-P1P2	HTATSF1	1715	2943	2591	2261	1523	2696
AGAP10_+_47239240.23-ENST00000413193.2|AGAP10_+_47239673.23-ENST00000413193.2	AGAP10	7669	6375	7399	7879	4856	7044
NDUFC1_+_140223147.23-P2|NDUFC1_+_140223611.23-P2	NDUFC1	3750	688	5307	790	4162	2055
non-targeting_03197|non-targeting_01293	negative_control	6642	5068	5805	3404	4381	5221
CCNF_-_2479453.23-P1P2|CCNF_-_2479487.23-P1P2	CCNF	23901	8832	24445	9708	18808	8049
AP5B1_+_65548161.23-P1P2|AP5B1_+_65548202.23-P1P2	AP5B1	2009	2448	2969	1986	2909	2390
C16orf70_+_67143859.23-P1P2|C16orf70_+_67144249.23-P1P2	C16orf70	9095	8625	11522	7387	6667	10291
FOXS1_-_30433385.23-P1P2|FOXS1_+_30433217.23-P1P2	FOXS1	4786	3702	5500	3469	3139	4961
AEBP2_+_19592658.23-P1P2|AEBP2_+_19592704.23-P1P2	AEBP2	9868	7688	12561	6776	6857	9630
MYL6B_-_56546429.23-P1P2|MYL6B_-_56546414.23-P1P2	MYL6B	5674	4389	4652	4162	3979	4511
non-targeting_00365|non-targeting_00876	negative_control	7053	6592	7880	6415	5204	6241
RING1_+_33176535.23-P1P2|RING1_-_33176343.23-P1P2	RING1	5367	6717	4926	5132	3524	7786
AGMO_+_15601600.23-P1P2|AGMO_-_15601543.23-P1P2	AGMO	5183	4638	3229	2693	3454	3824
ARMCX1_-_100805594.23-P1P2|ARMCX1_-_100805586.23-P1P2	ARMCX1	3450	3442	4116	2969	2005	3970
DNAH11_-_21582703.23-P1P2|DNAH11_-_21582730.23-P1P2	DNAH11	5487	5025	5801	3287	4580	4993
RAB26_+_2198639.23-P1P2|RAB26_+_2198700.23-P1P2	RAB26	16218	14121	16069	15612	11812	16976
LGR5_+_71833585.23-P1P2|LGR5_+_71833821.23-P1P2	LGR5	11195	9705	14473	6909	9820	9448
SIMC1_+_175665382.23-P1P2|SIMC1_-_175665396.23-P1P2	SIMC1	24468	24216	26489	21320	21139	24564
GCHFR_-_41056319.23-P1P2|GCHFR_-_41056353.23-P1P2	GCHFR	6030	5005	8371	5591	5399	6070
FAM102A_-_130742819.23-P1P2|FAM102A_+_130742514.23-P1P2	FAM102A	5480	5361	4981	4975	3836	5235
ZNF652_+_47439492.23-P1P2|ZNF652_+_47439406.23-P1P2	ZNF652	8351	4417	10987	4799	6860	3800
NBEAL2_-_47029513.23-P2|NBEAL2_+_47029534.23-P2	NBEAL2	4207	2100	3114	3256	3196	3249
S100A7_-_153432782.23-P1P2|S100A7_-_153432779.23-P1P2	S100A7	3328	2960	3596	2734	2020	2558
CST6_-_65779699.23-P1P2|CST6_-_65779485.23-P1P2	CST6	2691	1547	2291	1868	2661	3029
PSMB9_-_32822005.23-P1|PSMB9_-_32822033.23-P1	PSMB9	5715	5516	6765	4666	5216	5448
