sgRNA	Gene	Low_1	Low_2	Low_3	High_1	High_2	High_3
ARHGEF1_-_42388477.23-P2|ARHGEF1_-_42388487.23-P2	ARHGEF1	8942.120366978763	17615.609724363458	9348.070572982871	20074.62294346231	12866.604239744496	20263.10881386439
DIRAS3_-_68516294.23-P1P2|DIRAS3_+_68516289.23-P1P2	DIRAS3	5134.682207805504	5239.067081356725	5383.551132470862	5340.3200938500695	5018.72808649683	4678.541199483389
WBSCR27_+_73256818.23-P1P2|WBSCR27_-_73256798.23-P1P2	WBSCR27	5703.234784817912	4008.7903212761294	5130.038729075965	4555.18235984491	5184.2633457216125	6226.5243320296495
NYAP2_+_226265410.23-P1P2|NYAP2_+_226265473.23-P1P2	NYAP2	7201.04460655388	6613.776670534619	6867.953947317707	6067.811885564101	5111.169854635345	6215.954614799352
MCCD1_+_31496772.23-P1P2|MCCD1_+_31496951.23-P1P2	MCCD1	3786.0009308596764	4909.677104206768	4487.488423615946	5240.016154263508	4442.57939205213	3491.850219536381
SLC16A12_-_91295100.23-P1P2|SLC16A12_-_91295239.23-P1P2	SLC16A12	5526.144637879621	5252.575187675177	5248.025633800635	4677.391757502101	5012.278660812747	5647.111651132446
ZNF20_-_12251124.23-P2|ZNF20_+_12251128.23-P2	ZNF20	4839.221278440039	4009.829406377549	3356.2491141273995	3197.043959465942	2844.196726680362	3589.8603247627734
TBCEL_-_120894857.23-P1P2|TBCEL_-_120894835.23-P1P2	TBCEL	3777.612450215231	6290.62120399318	2904.2317156214053	5127.030107372897	3001.132751659702	6584.933834475183
MYOCD_+_12569359.23-P1P2|MYOCD_+_12569240.23-P1P2	MYOCD	4117.811943017738	3301.173367209503	5184.248928544057	5027.879086632158	4430.755444964646	3585.055907839911
WBP1_-_74685599.23-P1P2|WBP1_-_74685547.23-P1P2	WBP1	3506.384909378164	3380.143834917379	4912.400722387894	4940.2572543496435	4725.279217871078	3758.0149170629566
MAPKAPK2_-_206858257.23-P1P2|MAPKAPK2_+_206858322.23-P1P2	MAPKAPK2	7652.158454544053	3077.7700704043273	6510.804397880872	2732.4176645994526	8182.171384539273	4198.099507197151
C1QTNF7_+_15376210.23-ENST00000429690.1|C1QTNF7_+_15376213.23-ENST00000429690.1	C1QTNF7	6124.522923850058	4889.934487279799	3843.3437005245114	4310.763564530529	4880.065434289057	5839.288328046941
PDXDC1_-_15068867.23-P1P2|PDXDC1_+_15068853.23-P1P2	PDXDC1	25201.792016128704	26717.995212797592	22442.225370973974	25584.422107648294	27574.519512294533	22850.76776851807
TSSK1B_+_112770660.23-P1P2|TSSK1B_-_112770637.23-P1P2	TSSK1B	3306.925480721352	2784.7480718040506	3106.7227548110395	3014.8827818259783	4022.2918183060906	1673.8588559252546
TRAPPC3L_+_116866780.23-P1P2|TRAPPC3L_-_116866467.23-P1P2	TRAPPC3L	2071.0226657730677	1738.3893746746926	1833.580276126608	1343.1504553832754	1795.090148736283	1657.5238383875226
SH3GL3_+_84116179.23-P1P2|SH3GL3_-_84116136.23-P1P2	SH3GL3	7114.363639894611	5440.649591032093	8575.575230562574	5286.13290809641	5161.690355827324	7890.7743541091795
ZNF346_-_176449720.23-P1P2|ZNF346_+_176449717.23-P1P2	ZNF346	2895.889929143529	3213.8902186902715	3004.680026400515	3085.210831421154	3991.1195941663586	2442.565563583236
TMEM52_-_1850625.23-P1P2|TMEM52_-_1850684.23-P1P2	TMEM52	11592.880250623499	10291.098844457953	11707.011458660538	11455.401652092896	11904.564908535529	9859.624409098184
SLC27A6_+_128301223.23-P1P2|SLC27A6_-_128301450.23-P1P2	SLC27A6	3482.1515208497663	3012.3077090149036	4487.488423615946	4871.08212360029	4982.181340953695	3376.5442133876836
ARSF_+_2984866.23-P1P2|ARSF_-_2984913.23-P1P2	ARSF	6182.310234956237	8014.463387248	6273.236170800121	3997.1696384667944	10032.081651590257	5424.186705911631
ENPP1_-_132129188.23-P1P2|ENPP1_-_132129199.23-P1P2	ENPP1	22175.414610293803	19171.12012118833	21189.810321497927	19754.11150432364	19780.388573080887	8716.173181456938
ERCC4_-_14025890.23-P2|ERCC4_-_14025902.23-P2	ERCC4	6182.310234956237	4472.222276509191	6072.3395492419	2636.7254003961807	3972.8462213947914	3854.1032555202046
TEX101_+_43910575.23-P1|TEX101_-_43910554.23-P1	TEX101	5386.336627138865	4420.26802143822	5125.255476181723	4484.854310249734	4972.507202427572	4748.68568655718
non-targeting_00781|non-targeting_01302	negative_control	3358.1884179929625	4006.7121510732904	3817.035809606173	3251.231145219602	4254.471142933059	3537.011738611287
GPR25_+_200842337.23-P1P2|GPR25_+_200842096.23-P1P2	GPR25	3054.3390079830524	3301.173367209503	2234.57631042734	1472.2773661154013	2933.413781976836	1683.4676897709794
HSD11B2_+_67465075.23-P1P2|HSD11B2_+_67465035.23-P1P2	HSD11B2	6357.536275084651	7226.836880372079	5821.218772294126	9621.107768389213	6268.8417649281455	1706.5288910007189
PIP5K1B_+_71320232.23-P1P2|PIP5K1B_+_71320149.23-P1P2	PIP5K1B	4440.3024211264155	4691.469232908689	4668.454824781485	2928.413868389287	4517.822691699759	3017.173827557577
CC2D1B_-_52831845.23-P1P2|CC2D1B_+_52831768.23-P1P2	CC2D1B	4571.721951222726	4695.625573314367	4215.640217459783	5828.00476563301	4737.103164958562	4492.129822876329
LRRC40_+_70671196.23-P1P2|LRRC40_+_70671205.23-P1P2	LRRC40	5942.772509887074	5832.384674267215	6656.693611155294	5129.335945064542	4641.436683978006	5307.919816378362
GABRR2_+_90024973.23-P1P2|GABRR2_+_90024955.23-P1P2	GABRR2	4541.896242264698	4808.885849369084	5955.947062148646	3776.9621389146864	5196.087292809097	3659.0439284519916
ELAVL1_+_8070509.23-P1P2|ELAVL1_-_8070470.23-P1P2	ELAVL1	4581.04248527211	5187.112826285754	5247.228424984927	6368.723704323787	4629.612736890522	4419.102685648821
PITPNM2_-_123594903.23-ENST00000320201.4|PITPNM2_-_123594937.23-ENST00000320201.4	PITPNM2	2690.8381800570864	4188.552043821689	2545.487748553156	3114.033802566718	2022.9698562405297	3731.110182294927
PRODH_+_18905892.23-P2|PRODH_+_18905874.23-P2	PRODH	7887.967965993462	6131.641183476008	8013.543015488984	9541.556368027455	7810.254503423852	6859.746482462911
C6orf132_-_42110598.23-P1P2|C6orf132_-_42110085.23-P1P2	C6orf132	5486.998394872209	2886.5784117431535	4314.494110607479	1989.937927889728	7908.070792965769	1880.4487836083372
MEX3B_+_82338314.23-P1|MEX3B_-_82338365.23-P1	MEX3B	2118.5573894249246	4241.54538399408	2102.2396470199415	4524.053551007702	2084.239400239313	3259.3164404698414
C20orf27_-_3748399.23-P1P2|C20orf27_+_3748029.23-P1P2	C20orf27	3854.972882825116	2916.711879684317	3844.938118155926	3561.3663147458687	3706.26995978605	3631.17831029939
COPZ1_+_54695041.23-P2|COPZ1_+_54694980.23-P2	COPZ1	4768.385219664723	5116.455039389233	4967.408130671693	4891.8346628250965	5538.981758346147	4867.835226244168
non-targeting_02640|non-targeting_01574	negative_control	6433.964654289598	2708.894859400433	4330.438286921623	4590.92284406541	5480.936927189406	2837.488634642524
RB1_+_48878000.23-P1P2|RB1_+_48878010.23-P1P2	RB1	21189.302107869	24174.314884522846	22004.557731150708	26529.815561222786	18578.64558728019	27250.652786475443
KLHDC8B_-_49209072.23-P1P2|KLHDC8B_-_49209080.23-P1P2	KLHDC8B	4997.670357279563	3892.412789917154	5119.675014471772	4585.158249836297	4585.541661382625	4860.148159167587
CPEB3_-_94050793.23-P1P2|CPEB3_-_94050776.23-P1P2	CPEB3	6020.13294249696	7121.889285128717	5185.843346175471	6621.212931558927	5267.030975334004	7282.535171674802
HBB_-_5248035.23-P1|HBB_-_5248038.23-P1	HBB	3459.782239131245	4479.495872219128	4521.768402691357	6199.2446339878725	3408.521474037577	2347.4381085105606
RFX8_+_102090662.23-P1P2|RFX8_+_102090883.23-P1P2	RFX8	5820.673513840147	6047.475290261034	5130.038729075965	2870.767926098159	5403.543818980416	5145.530524385613
MS4A3_-_59824180.23-P1P2|MS4A3_-_59824177.23-P1P2	MS4A3	2868.860380400316	3217.00747399453	2881.909868781603	3139.3980171748144	2233.6510952538897	3602.3518087622156
LATS1_+_150039188.23-P1P2|LATS1_+_150039222.23-P1P2	LATS1	7885.171805778647	6611.69850033178	6090.675352003167	4941.410173195466	7365.244131222163	7152.815914757517
SLC6A17_+_110693214.23-P1P2|SLC6A17_+_110693160.23-P1P2	SLC6A17	4452.419115390614	3742.7845353127573	3492.571821613334	4522.900632161879	4216.849493109245	5411.6952219121895
ENOPH1_+_83351734.23-P1P2|ENOPH1_+_83351756.23-P1P2	ENOPH1	5396.5892145931875	4489.886723233321	3931.833879068013	5645.843587993047	4091.0856922696366	5936.337549888762
PDE1B_+_54955298.23-P2|PDE1B_-_54955290.23-P2	PDE1B	3305.9934273164135	2697.464923284819	3133.0306457293777	2587.1498900258107	3080.675668430052	3870.4382730579364
TINAGL1_-_32042149.23-P1P2|TINAGL1_+_32042180.23-P1P2	TINAGL1	8110.728729773733	8819.754340848052	7783.946876565304	7115.815116416803	6555.841207869815	6962.5610046121665
TTC22_+_55266966.23-P1P2|TTC22_-_55266930.23-P1P2	TTC22	8013.795175660142	8220.202237329046	7191.620726494839	5614.714779155837	6363.4333416280215	6451.371044019609
HNRNPUL1_-_41770343.23-P1P2|HNRNPUL1_-_41770613.23-P1P2	HNRNPUL1	3758.9713821164637	3995.282214957677	5264.767018930486	4436.431718725187	4562.968671488336	2616.485456190854
CMTM6_+_32544276.23-P1P2|CMTM6_+_32544077.23-P1P2	CMTM6	4642.5580099980425	7184.234391213882	6097.053022528825	6361.806191248852	5335.82484929755	4737.1550859423105
ACPL2_-_140950647.23-P1P2|ACPL2_+_140950963.23-P1P2	ACPL2	5012.583211758577	3276.2353247754368	5645.832832838538	3292.736223669214	6943.881653195442	3724.38399860292
GLB1L_+_220110087.23-P2|GLB1L_+_220110127.23-P2	GLB1L	6707.056301936542	5997.599205392902	6375.278899210644	7894.035337347026	5902.299405216126	5355.963985606985
BBIP1_-_112678923.23-P1P2|BBIP1_+_112678912.23-P1P2	BBIP1	4554.944989933835	4806.807679166245	4840.651928974245	3713.551602394446	4657.560248188212	4064.536716741577
non-targeting_01008|non-targeting_00425	negative_control	5623.078191993212	5962.270311944642	6066.75908753195	5998.636754814748	4440.42958349077	6082.391824343778
THEM4_+_151882235.23-P1P2|THEM4_+_151881966.23-P1P2	THEM4	3404.7910882398814	2334.8242228894405	1932.4341692743033	1796.247561791539	2641.039817631765	2070.7036937536873
non-targeting_03591|non-targeting_02077	negative_control	4382.515110020236	3471.5833238422883	6101.039066607361	2062.571815176549	2784.0020869622595	4821.712823784688
CARD8_-_48753030.23-P1|CARD8_+_48752862.23-P1	CARD8	5824.401727459901	5799.133951021793	5145.185696574403	5143.170971214413	4073.88722377875	4141.407387507375
CCDC65_+_49297955.23-P1|CCDC65_+_49297967.23-P1	CCDC65	4442.1665279362915	3203.4993676760773	3480.613689377726	5128.1830262187195	2765.7287141906922	3240.098772778392
ZNF286A_-_15602923.23-P1P2|ZNF286A_-_15603001.23-P1P2	ZNF286A	3310.6536943411056	2291.182648629825	2036.071315316242	1657.8973002928326	3173.1174365685674	3080.5921309393607
MDP1_-_24685196.23-P1P2|MDP1_-_24685232.23-P1P2	MDP1	8041.756777808293	4833.82389180315	9179.06230405294	6847.185025340147	7563.0265188673575	8416.377565470324
CLEC4D_-_8666175.23-P1P2|CLEC4D_-_8666124.23-P1P2	CLEC4D	2941.560545985509	4164.653086489043	3538.0127241086457	1974.9499828940347	2437.8829085831676	2545.380085732491
TUSC1_+_25678263.23-P1P2|TUSC1_+_25678203.23-P1P2	TUSC1	9242.24156336892	9796.494336182308	8995.70427644028	8545.434485236769	8022.010646717892	10295.865465694089
TM4SF19_+_196065247.23-P1P2|TM4SF19_-_196065203.23-P1P2	TM4SF19	4334.980386368379	4054.5100657385838	4551.265128872524	6383.711649319481	4282.41865423075	5537.570945291184
KRTAP4-3_-_39324388.23-P1P2|KRTAP4-3_+_39324455.23-P1P2	KRTAP4-3	4636.033636163474	4405.720830018348	6553.853673929062	4814.589100154985	4806.971943202789	4697.758867174839
"SLAIN1_-_78315374.23-ENST00000314070.5,ENST00000351546.3|SLAIN1_-_78315590.23-ENST00000314070.5,ENST00000351546.3"	SLAIN1	3791.593251289307	3077.7700704043273	3388.1374667556884	3105.9633706459604	1628.4799852308197	2898.02428787059
ACTL9_-_8809073.23-P1P2|ACTL9_+_8808881.23-P1P2	ACTL9	5560.630613862341	6351.927224976926	5678.518394282533	5144.3238900602355	6462.324535450619	6082.391824343778
CD80_+_119278427.23-P1P2|CD80_-_119278456.23-P1P2	CD80	2607.885427017571	1533.6896096950666	1409.4651861703665	3398.804757484889	2676.5116588942183	3291.9864755453054
"SCN11A_+_38992032.23-ENST00000302328.3,ENST00000450244.1|SCN11A_+_38992029.23-ENST00000302328.3,ENST00000450244.1"	SCN11A	1859.4465428520566	1284.3091853544054	2620.4253772296347	2490.3047069767163	1697.2738591943657	2210.992667901269
ASPG_+_104571288.23-P2|ASPG_+_104571259.23-P2	ASPG	3069.2518624620666	2441.8499883356412	1990.6304128209304	4140.131575348791	2285.2465007265496	3337.147994620212
ERVW-1_-_92107250.23-ENST00000603053.1|ERVW-1_+_92106817.23-ENST00000603053.1	ERVW-1	4287.445662716522	5338.819251092989	4174.185359043008	4386.856208354818	4768.275389098294	6114.10097603467
KLRC4_+_10562023.23-P1P2|KLRC4_+_10562098.23-P1P2	KLRC4	1465.1879525631243	2651.7451788223643	2404.381788172978	1934.5978232902455	2076.7150702745503	1764.1818940750675
BOLA1_+_149858510.23-P1|BOLA1_+_149858954.23-P1	BOLA1	2578.0597180595432	2243.3847339645317	2346.1855446263507	2323.131474332446	3158.0687766390415	3038.313262018172
ZACN_+_74075227.23-P1P2|ZACN_-_74075453.23-P1P2	ZACN	5994.967500563624	6534.806202826743	4807.966367530249	7847.918583514124	7773.7077578807175	5103.251655464424
NPPB_+_11918983.23-P1P2|NPPB_+_11918956.23-P1P2	NPPB	4171.871040504163	3324.03323944073	3597.8033852866874	6232.679280516726	2607.717784930672	4149.094454583955
FAM110C_-_46462.23-P1P2|FAM110C_-_46540.23-P1P2	FAM110C	4816.851996721518	6677.160861721204	5220.123325250882	5424.483169595116	5191.787675686375	6696.396307085591
IGFL1_-_46733056.23-P1P2|IGFL1_-_46733061.23-P1P2	IGFL1	3264.0510240941867	4251.936235008274	2485.6970873751143	2833.8745230318373	2676.5116588942183	3292.947358929878
MME_-_154797687.23-P1P2|MME_+_154797717.23-P1P2	MME	9236.64924293929	8796.894468616825	7249.8169700414655	7068.545443738078	6353.759203101898	7919.600855646354
FCRL4_-_157567770.23-P1P2|FCRL4_+_157567823.23-P1P2	FCRL4	4578.246325057295	2441.8499883356412	3123.464139940891	2990.671486063705	3292.4318117240928	3550.464105995302
ARMC12_-_35704889.23-P1P2|ARMC12_+_35704899.23-P1P2	ARMC12	5106.720605657353	4826.5502960932145	5729.539758487796	4720.049754797536	5256.2819325272	7047.118742454545
KIF3C_+_26205587.23-P1P2|KIF3C_+_26205564.23-P1P2	KIF3C	3625.687745210276	4091.917129389683	2220.22655174461	3652.446903565851	3655.749458594071	2507.9056337341644
PLEKHA2_-_38759503.23-P1P2|PLEKHA2_+_38759517.23-P1P2	PLEKHA2	6187.902555385867	4876.426380961347	6093.066978450289	3594.800961274723	6048.486387388662	4201.943040735441
SEC14L5_+_5008357.23-P1P2|SEC14L5_+_5008385.23-P1P2	SEC14L5	7596.235250247751	5687.951845169915	7926.647254576897	6636.20087655462	8263.864109870985	5451.091440679661
TMEM51_+_15479091.23-P2|TMEM51_-_15479089.23-P2	TMEM51	5620.282031778397	6218.924331995239	7241.047673068687	5163.923510439219	6788.020532496783	5115.743139463866
ARPC5L_-_127624450.23-P2|ARPC5L_+_127624418.23-P2	ARPC5L	4060.956685316497	2832.545986469344	2443.4450201426316	3348.0763282686967	3815.910196415452	3841.6117715207624
ACTA1_-_229568745.23-P2|ACTA1_-_229568723.23-P2	ACTA1	4427.253673457278	3383.2610902216375	1952.3643896669837	3517.555398604612	3229.0124591639487	2898.9851712551626
non-targeting_02694|non-targeting_01253	negative_control	7597.167303652689	5760.6878022692745	5865.862465973731	7257.624134452976	6606.361709061794	9046.717065749868
PSD_-_104168991.23-P1|PSD_-_104168999.23-P1	PSD	1326.3119952273066	1290.543695962922	3015.8409498204164	1644.0622741429618	1776.816775964716	1635.4235205423556
ERBB4_+_213403862.23-P1P2|ERBB4_+_213403841.23-P1P2	ERBB4	3984.52830611155	3174.4049848363334	3560.334570948448	3172.8326637036685	4067.437798094668	4200.982157350869
CORIN_-_47840051.23-P1P2|CORIN_-_47840043.23-P1P2	CORIN	1946.1275095113256	1440.1719505673186	3618.530814495075	2632.1137250128904	2688.335605981703	2058.212209754245
IL16_-_81517944.23-ENST00000302987.4|IL16_-_81517653.23-ENST00000302987.4	IL16	3495.2002685189036	3965.1487470165134	2526.3547369761827	4188.5541668733385	3736.3672796451015	4466.185971492872
CNPY4_-_99717305.23-P1P2|CNPY4_+_99717308.23-P1P2	CNPY4	5851.431276203114	4068.0181720570363	4841.449137789952	6118.540314780294	6078.5837072477125	4996.593599776879
RAP1GDS1_-_99182616.23-P1P2|RAP1GDS1_+_99182607.23-P1P2	RAP1GDS1	4374.126629375791	3443.528026103964	3714.9930811956488	4627.816247131731	4797.297804676666	3448.610467230619
FZD4_-_86666141.23-P1P2|FZD4_-_86666257.23-P1P2	FZD4	5396.5892145931875	11105.74156397078	5598.000303896104	8837.122953229875	7126.615380911112	5728.786738821107
non-targeting_01258|non-targeting_03183	negative_control	7091.0623047711515	7453.357432481513	9278.713406016343	6600.460392334121	6505.320706677835	6848.215881848042
ING5_-_242641483.23-P1P2|ING5_+_242641549.23-P1P2	ING5	6173.921754311791	2769.161795282759	5873.037345315096	1532.2291460981742	5232.634038352231	3856.985905673922
APH1B_-_63569831.23-P1P2|APH1B_+_63569877.23-P1P2	APH1B	7190.792019099557	4861.879189541474	5191.423807885421	5770.358823341882	6210.796933771403	6056.447972960321
HLA-DOB_-_32784678.23-P1P2|HLA-DOB_-_32784370.23-P1P2	HLA-DOB	4858.794399943745	3660.696812300623	3880.812514862751	4121.68487381563	4410.332263631718	3982.861629052916
ARTN_+_44401656.23-P2|ARTN_+_44401650.23-P2	ARTN	4618.324621469645	7177.999880605365	5346.87952694833	6301.854411266079	5890.475458128642	6365.852422792659
ZCCHC24_+_81205370.23-P1P2|ZCCHC24_-_81205164.23-P1P2	ZCCHC24	8735.204511082444	8771.956426182758	6285.991511851436	8644.58550597751	6238.744445069094	9719.335434950603
PTPLB_+_123303870.23-P1P2|PTPLB_+_123303889.23-P1P2	PTPLB	2898.686089358344	4588.599807868167	3820.224644869002	4726.967267872471	2937.7133990995576	5454.934974217951
DEFB107B_+_7353449.23-ENST00000355602.2|DEFB107B_+_7353435.23-ENST00000355602.2	DEFB107B	8994.315357655312	8648.305299113848	9825.598653591496	10043.076065960267	10294.358296076278	9422.422469117708
YIPF7_+_44680369.23-P1P2|YIPF7_+_44680628.23-P1P2	YIPF7	2813.869229508952	2034.5286285792279	4103.233774445065	3129.0217475624113	2501.3022611433116	4327.818764114436
non-targeting_00125|non-targeting_02335	negative_control	5688.321930338899	6734.310542299273	5236.864710380733	4921.810552816482	4942.4098825685205	5453.974090833378
DMBT1_+_124320203.23-P1P2|DMBT1_+_124320206.23-P1P2	DMBT1	3094.417304395403	2295.338989035503	2806.9722401051245	2421.129576227363	2837.7473009962796	2715.4564448018195
BTBD9_+_38607525.23-P1P2|BTBD9_+_38607692.23-P1P2	BTBD9	21677.69809205671	17175.03764136162	20795.191957722855	22371.237284340834	22896.536082773393	20397.632487704537
TDP1_+_90422308.23-P1P2|TDP1_-_90422288.23-P1P2	TDP1	4905.397070190664	3383.2610902216375	5377.1734619452045	2898.4379783979007	6827.791990881958	4323.0143471915735
ITGBL1_+_102105084.23-P1P2|ITGBL1_-_102105075.23-P1P2	ITGBL1	7133.004707993378	4663.413935170365	6886.289750078973	8485.482705253997	5033.776746426355	5799.89210927947
ANTXR1_+_69240562.23-P1P2|ANTXR1_+_69240935.23-P1P2	ANTXR1	4056.296418291805	2957.2361986396745	4277.822505084947	2297.76725972435	3124.746743937949	2759.6570804921535
CDKN2A_+_21994362.23-P1|CDKN2A_+_21994326.23-P1	CDKN2A	5016.311425378331	765.8057197461138	5578.070083503424	952.3109666494295	3596.6297231566487	1054.089072876007
LRRC4B_-_51071673.23-P1P2|LRRC4B_-_51071644.23-P1P2	LRRC4B	8990.587144035559	10809.602310066244	10946.474248475848	9095.376774694128	10430.871139722689	10034.505185090375
RBM46_-_155702469.23-P1P2|RBM46_-_155702435.23-P1P2	RBM46	3429.9565301732173	4001.516725566193	4969.799757118814	4819.200775538276	4189.976886092234	4773.668654556065
non-targeting_01869|non-targeting_02165	negative_control	5495.386875516655	4739.267147573983	5709.609538095116	4873.387961291935	4521.0474045418005	4967.767098239705
ZDHHC13_+_19138761.23-P1P2|ZDHHC13_-_19138728.23-P1P2	ZDHHC13	4574.518111437541	3425.8635793798335	4997.702065668567	4179.330816106758	5028.402225022954	2965.2861247906635
TBC1D13_-_131549662.23-P1P2|TBC1D13_-_131549746.23-P1P2	TBC1D13	4326.591905723933	5497.799271610161	4858.98773173551	6102.399450938778	5246.607794001076	5228.166495458846
NKPD1_-_45656779.23-P1P2|NKPD1_+_45656994.23-P1P2	NKPD1	10711.157729551798	10927.01892652664	9547.372776909677	9155.3285546769	10944.675385887924	9362.847699274214
CCDC106_+_56159611.23-P1P2|CCDC106_+_56159667.23-P1P2	CCDC106	11243.36022377161	6820.554605717085	9816.03214780301	7820.248531214383	10243.837794884297	7729.345945501003
ADD3_-_111767767.23-P1P2|ADD3_-_111767783.23-P1P2	ADD3	5449.7162586746745	5648.4666113159765	3579.467582525421	2832.7216041860147	3911.5766773960086	4464.264204723727
PPT1_-_40562864.23-P1P2|PPT1_-_40562868.23-P1P2	PPT1	1866.9029700915637	1194.947866632335	1044.3435485764592	936.1701028079137	880.346605877255	968.5704516490566
PYCRL_+_144691714.23-P1P2|PYCRL_+_144691725.23-P1P2	PYCRL	5114.17703289686	5746.140610849402	3718.1819164584776	6547.426125426284	4643.586492539367	6327.41708740976
PIK3R1_-_67511608.23-P1P2|PIK3R1_+_67511795.23-P1P2	PIK3R1	8300.867624381162	6675.082691518365	5746.281143617647	5336.861337312602	6963.2299302476895	6706.0051409313155
AP5Z1_-_4815293.23-P1P2|AP5Z1_-_4815338.23-P1P2	AP5Z1	3950.9743835337686	5223.480804835433	6991.521313752326	3019.4944572092686	4771.500101940335	2644.3510743434563
COA6_+_234509349.23-P1P2|COA6_+_234509479.23-P1P2	COA6	1132.4448870001247	1477.5790142184178	918.3845556947183	1491.8769864943847	1484.4428116196448	747.567273197387
IL22RA1_+_24469599.23-P1P2|IL22RA1_-_24469576.23-P1P2	IL22RA1	4024.6066025239	5914.472397279349	4429.292180069318	4582.852412144652	3030.155167238073	5647.111651132446
SLX4IP_+_10415999.23-P1P2|SLX4IP_+_10416023.23-P1P2	SLX4IP	4539.100082049883	3919.429002554059	4482.705170721702	5596.268077622676	5230.48422979087	4521.917207798076
DSCAML1_-_117688227.23-P2|DSCAML1_-_117688156.23-P2	DSCAML1	3858.7010964448696	7923.023898323091	4721.867815433869	7203.436948699316	5170.289590072767	8074.303080562522
PLIN3_+_4867637.23-P1P2|PLIN3_+_4867619.23-P1P2	PLIN3	5758.225935709276	4982.413061306127	4464.369367960437	5983.648809819055	4665.084578152975	5426.108472680777
DISP1_+_223101802.23-ENST00000284476.6|DISP1_+_223101798.23-ENST00000284476.6	DISP1	3956.566703963399	4854.6055938315385	3714.1958723799416	5153.547240826816	3747.116322451906	4889.935544089334
NPPA_+_11907808.23-P1P2|NPPA_-_11907388.23-P1P2	NPPA	4737.627457301756	4238.428128689821	3972.491528669081	4896.446338208386	3451.5176452647934	3557.190289687309
RPS27L_-_63449600.23-P1P2|RPS27L_+_63449382.23-P1P2	RPS27L	2551.962222721269	3088.1609214185214	3002.2883999533933	2722.04139498705	3129.0463610606707	3485.1240358443733
ZNF182_+_47863378.23-P1P2|ZNF182_+_47863180.23-P1P2	ZNF182	5192.469518911683	5400.125272076735	7144.585406368113	4187.401248027516	7006.226101474906	5880.606313583558
TBC1D22B_-_37225592.23-P1P2|TBC1D22B_-_37225569.23-P1P2	TBC1D22B	4475.7204505140735	2024.1377775650337	3158.541327832009	3131.3275852540564	4792.998187553943	4185.608023197709
RAMP1_-_238768303.23-P1P2|RAMP1_-_238768347.23-P1P2	RAMP1	3992.9167867559954	6459.992075524545	3386.543049124274	4130.908224582211	5759.337135885631	5596.184831750104
ZNF814_+_58400322.23-P1P2|ZNF814_-_58400311.23-P1P2	ZNF814	2312.4244976521068	2723.4420508203043	2469.75291106097	2686.3009107665507	2501.3022611433116	1583.5358177754417
CNOT10_-_32726718.23-P1P2|CNOT10_-_32726684.23-P1P2	CNOT10	7423.805370334151	7808.724537166955	9661.37363755581	10538.831169663965	10082.602152782236	8911.23250852515
CERKL_-_182545320.23-P2|CERKL_+_182545306.23-P2	CERKL	4515.7987469264235	5239.067081356725	5792.519254928667	5331.096743083489	4008.3180626572453	4190.412440120571
EIF4G2_-_10828931.23-P2|EIF4G2_+_10828816.23-P2	EIF4G2	5561.56266726728	3540.16294053597	5833.176904529734	4959.856874728627	7014.825335720349	5314.646000070369
KRT10_-_38978838.23-P1|KRT10_-_38978663.23-P1	KRT10	3498.9284821386573	3704.3383865602386	5672.140723756876	5955.978757519313	5947.445385004703	5334.824551146391
ZNF239_+_44069940.23-P1P2|ZNF239_+_44069989.23-P1P2	ZNF239	2860.4718997558707	4755.892509196694	3687.8879814616034	6081.646911713971	3849.2322291165447	5556.788612982633
AGAP3_-_150783602.23-P1P2|AGAP3_+_150783556.23-P1P2	AGAP3	3698.387910795469	3398.8473667429284	2698.5518411689422	2926.108030697642	2403.4859716013943	2554.9889195782157
C2orf72_-_231902227.23-P1P2|C2orf72_-_231902267.23-P1P2	C2orf72	3720.75719251399	6934.853966873221	2556.648671973057	7713.0270785528855	3901.9025388698847	7184.525066448409
CTSC_-_88070848.23-P1P2|CTSC_-_88070918.23-P1P2	CTSC	3866.1575236843764	3969.3050874221913	4138.310962336183	3931.453264254909	4547.92001155881	4369.136749651052
ZDHHC16_-_99205945.23-P1P2|ZDHHC16_-_99206116.23-P1P2	ZDHHC16	6353.808061464898	5714.96805780682	5617.930524288785	4610.522464444393	4752.151824888088	6606.073268935778
RPTN_-_152131710.23-P1P2|RPTN_+_152131641.23-P1P2	RPTN	3861.497256659685	4234.271788284143	3887.1901853884087	4303.846051455594	3828.8090477836167	3998.235763206076
PHF2_+_96339067.23-P1P2|PHF2_+_96339090.23-P1P2	PHF2	8507.783480277481	5427.14148471364	8433.67206136669	4830.7299639965	10908.12864034479	6411.013941867565
TERT_-_1295187.23-P1P2|TERT_-_1294789.23-P1P2	TERT	4235.250672039972	1928.5419482344469	2856.399186678972	3591.3422047372555	5263.806262491963	2127.395813443464
CDPF1_+_46646137.23-P1P2|CDPF1_-_46646093.23-P1P2	CDPF1	8391.276804660183	9096.150977825619	7834.171031954858	7386.751045185103	4612.414268399635	8678.69872945861
ATP13A3_-_194207571.23-P1P2|ATP13A3_-_194207695.23-P1P2	ATP13A3	5228.81960170428	4545.99731870997	5233.675875117905	5184.6760496640245	6008.714929003486	4613.201129332461
SMAP2_-_40839396.23-P1|SMAP2_-_40839393.23-P1	SMAP2	4908.193230405479	5313.881208658923	3871.2460090742643	4559.7940352282	5474.487501505323	5336.746317915537
